state,disease,cases,deaths,start_date,report_date,status,year,month,week,district,day_of_week,is_weekend,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_mean_3,cases_rolling_mean_5,case_change,case_growth_rate,spike_flag,death_rate,severity_score,disease_frequency,recent_trend,disease_risk_score,top_disease,top_disease_total_cases,top_disease_total_deaths,avg_severity_score,total_spikes,is_top_disease,enhanced_disease_risk_score,disease_trend
madhya pradesh,measles,0.010964912280701754,0.0,2025-11-08,2025-11-08,under surveillance,2025,11,45,neemuch,5,1,0.033333333333333326,,,0.017188693659281894,0.017188693659281894,0.3656821378340366,0.31813304721030045,0,0.0,0.010964912280701756,0.14285714285714285,-0.006223781378580141,0.07020555681048116,typhoid,0.0408,0.0,0.02856,0,0,0.0905376370109824,Stable
kerala,mpox,0.0,0.0,2025-11-07,2025-11-10,under control,2025,11,46,palakkad,0,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,acute gastroenteritis,0.25680000000000003,0.0,0.04494,0,0,0.07585279527339614,Stable
tamil nadu,acute gastroenteritis,0.09210526315789472,0.0,2025-11-10,2025-11-10,under control,2025,11,46,tiruchirappalli,0,0,0.0,,,0.09625668449197859,0.09625668449197859,0.3727144866385373,0.3256925477955521,0,0.0,0.09210526315789473,0.07142857142857142,-0.004151421334083874,0.12040166745384726,food poisoning,0.0552,0.0,0.01932,0,0,0.1219054268523435,Stable
jharkhand,acute diarrheal disease,0.028508771929824556,0.0,2025-11-08,2025-11-10,under surveillance,2025,11,46,east,0,0,0.19999999999999998,0.010399999999999998,0.22093023255813948,0.06569900687547746,0.06829640947288006,0.3066104078762307,0.2573454295270631,0,0.0,0.028508771929824563,0.8571428571428571,-0.037190234945652906,0.06857434906330735,acute diarrheal disease,0.228,0.04,0.0143,0,1,0.19429490044175346,Stable
maharashtra,acute diarrheal disease,0.06140350877192983,0.0,2025-11-10,2025-11-10,under control,2025,11,46,kolhapur,0,0,0.0,,,0.06417112299465241,0.06417112299465241,0.3727144866385373,0.3256925477955521,0,0.0,0.06140350877192984,0.07142857142857142,-0.002767614222722585,0.10198061482226833,hepatitis,0.0912,0.0,0.031920000000000004,0,0,0.10655454965936105,Stable
bihar,acute diarrheal disease,0.04385964912280702,0.0,2025-11-07,2025-11-11,under surveillance,2025,11,46,munger,1,0,0.15666666666666665,0.032799999999999996,,0.0825057295645531,0.0825057295645531,0.3347398030942335,0.28603576908926664,0,0.0,0.04385964912280703,0.21428571428571427,-0.03864608044174608,0.08352294329153755,acute diarrheal disease,0.0864,0.0,0.02016,0,1,0.11127983552211398,Stable
tamil nadu,acute gastroenteritis,0.07017543859649122,0.0,2025-11-11,2025-11-11,under control,2025,11,46,coimbatore,1,0,0.04333333333333333,,,0.05156608097784569,0.05156608097784569,0.39943741209564,0.3543504169975988,0,0.0,0.07017543859649124,0.14285714285714285,0.018609357618645538,0.11297534655741451,food poisoning,0.0976,0.0,0.03416,0,0,0.1273863741263368,Stable
andhra pradesh,food poisoning,0.02412280701754386,0.0,2025-11-11,2025-11-12,under control,2025,11,46,kurnool,2,0,0.049999999999999996,,,0.029793735676088614,0.029793735676088614,0.3670886075949367,0.31966885088651364,0,0.0,0.024122807017543862,0.14285714285714285,-0.005670928658544756,0.07840745438782905,food poisoning,0.0208,0.0,0.00728,0,1,0.09742374511464608,Stable
kerala,hepatitis,0.05263157894736842,0.0,2025-11-12,2025-11-12,under surveillance,2025,11,46,kottayam,2,0,0.13999999999999996,,,0.07563025210084033,0.07563025210084033,0.3473980309423348,0.29915238165414226,0,0.0,0.05263157894736843,0.14285714285714285,-0.022998673153471913,0.09140942369924951,undifferentiated fever,0.1496,0.0,0.05236,0,0,0.10757483723308409,Stable
uttar pradesh,acute diarrheal disease,0.04605263157894737,0.0,2025-11-07,2025-11-12,under surveillance,2025,11,46,meerut,2,0,0.0,,,0.04812834224598931,0.04812834224598931,0.3727144866385373,0.3256925477955521,0,0.0,0.04605263157894738,0.07142857142857142,-0.002075710667041937,0.09277008850647885,acute diarrheal disease,0.016800000000000002,0.0,0.011760000000000001,0,1,0.09887911106286983,Stable
madhya pradesh,acute diarrheal disease,0.06798245614035088,0.0,2025-11-11,2025-11-12,under surveillance,2025,11,46,khargone,2,0,0.0,,,0.07104660045836517,0.07104660045836517,0.3727144866385373,0.3256925477955521,0,0.0,0.0679824561403509,0.07142857142857142,-0.0030641443180142863,0.10592798324332095,chikungunya,0.0392,0.0,0.027439999999999996,0,0,0.10984402334357159,Stable
jammu and kashmir,human rabies,0.0,0.14285714285714285,2025-11-10,2025-11-12,under surveillance,2025,11,46,jammu,2,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.14845714285714282,0.04699248120300752,0.14285714285714285,0.0,0.07453700579971193,dengue,0.1544,0.0,0.027020000000000002,0,0,0.09361595316813297,Stable
mizoram,cholera,0.21271929824561403,0.8571428571428571,2025-11-11,2025-11-12,under surveillance,2025,11,46,lawngtlai,2,0,0.0,,,0.22230710466004583,0.22230710466004583,0.3727144866385373,0.3256925477955521,0,0.8265987909640469,0.49467418546365916,0.07142857142857142,-0.009587806414431799,0.24916106595008786,cholera,0.0776,0.24,0.12632,0,1,0.2245056774789099,Stable
mizoram,acute diarrheal disease,0.08114035087719298,0.42857142857142855,2025-11-13,2025-11-13,under control,2025,11,46,saharanpur,3,0,0.0,,,0.08479755538579067,0.08479755538579067,0.3727144866385373,0.3256925477955521,0,0.43256743256743235,0.22211779448621555,0.07142857142857142,-0.003657204508597689,0.14201820880723073,acute diarrheal disease,0.0296,0.12,0.05671999999999999,0,1,0.137569587253346,Stable
arunachal pradesh,undifferentiated fever,0.3114035087719298,0.0,2025-11-13,2025-11-13,under surveillance,2025,11,46,west siang,3,0,0.0,,,0.3254392666157372,0.3254392666157372,0.3727144866385373,0.3256925477955521,0,0.0,0.31140350877192985,0.07142857142857142,-0.014035757843807395,0.25198061482226836,undifferentiated fever,0.1136,0.0,0.07952,0,1,0.23155454965936104,Stable
gujarat,cholera,0.1118421052631579,0.0,2025-11-13,2025-11-13,under surveillance,2025,11,46,rajkot,3,0,0.0,,,0.11688311688311688,0.11688311688311688,0.3727144866385373,0.3256925477955521,0,0.0,0.11184210526315791,0.07142857142857142,-0.005041011619958985,0.13224377271700516,cholera,0.0408,0.0,0.02856,0,1,0.13177384790497507,Stable
tamil nadu,acute diarrheal disease,0.02412280701754386,0.0,2025-11-12,2025-11-13,under surveillance,2025,11,46,tiruvannamalai,3,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,acute diarrheal disease,0.0088,0.0,0.00616,0,1,0.08791419878216807,Stable
andhra pradesh,food poisoning,0.028508771929824556,0.0,2025-11-13,2025-11-13,under control,2025,11,46,visakhapatnam,3,0,0.08,,,0.04239877769289534,0.04239877769289534,0.35724331926863573,0.30924440366500455,0,0.0,0.028508771929824563,0.14285714285714285,-0.01389000576307078,0.07895414389089565,acute gastroenteritis,0.0456,0.0,0.03192,0,0,0.09753183812648461,Stable
assam,chickenpox,0.054824561403508776,0.0,2025-11-13,2025-11-14,under surveillance,2025,11,46,kokrajhar,4,0,0.0,,,0.05729564553093965,0.05729564553093965,0.3727144866385373,0.3256925477955521,0,0.0,0.05482456140350879,0.07142857142857142,-0.0024710841274308767,0.09803324640121569,measles,0.023200000000000002,0.0,0.01624,0,0,0.10326507597515053,Stable
kerala,food poisoning,0.07017543859649122,0.0,2025-11-13,2025-11-14,under surveillance,2025,11,46,kannur,4,0,0.0,,,0.07333842627960274,0.07333842627960274,0.3727144866385373,0.3256925477955521,0,0.0,0.07017543859649124,0.07142857142857142,-0.003162987683111518,0.10724377271700516,hepatitis,0.22000000000000003,0.0,0.0308,0,0,0.11094051457164175,Stable
andhra pradesh,acute gastroenteritis,0.125,0.0,2025-11-14,2025-11-14,under control,2025,11,46,visakhapatnam,4,0,0.0,,,0.1306340718105424,0.1306340718105424,0.3727144866385373,0.3256925477955521,0,0.0,0.125,0.07142857142857142,-0.0056340718105424015,0.14013850955911042,acute gastroenteritis,0.0456,0.0,0.03192,0,1,0.1383527952733961,Stable
kerala,acute diarrheal disease,0.050438596491228074,0.0,2025-11-07,2025-11-15,under surveillance,2025,11,46,malappuram,5,1,0.0,,,0.05271199388846448,0.05271199388846448,0.3727144866385373,0.3256925477955521,0,0.0,0.05043859649122808,0.07142857142857142,-0.002273397397236407,0.09540166745384727,hepatitis,0.1584,0.0,0.011088,0,0,0.10107209351901017,Stable
jharkhand,acute diarrheal disease,0.03508771929824561,0.0,2025-11-14,2025-11-15,under surveillance,2025,11,46,dumka,5,1,0.049999999999999996,,,0.03552330022918258,0.03552330022918258,0.37412095639943743,0.3271984720228117,0,0.0,0.03508771929824562,0.14285714285714285,-0.00043558093093697126,0.08649232598350973,acute diarrheal disease,0.024800000000000003,0.0,0.00868,0,1,0.10441212548225658,Stable
uttar pradesh,measles,0.008771929824561403,0.0,2025-11-15,2025-11-15,cases of fever with rash were reported from village khagupura sub-district gunnaur district sambhal. district rrt investigated the outbreak. active search for fever cases was done by the health team. symptomatic treatment was given to cases. all 5 blood samples collected tested positive for measles igm elisa. community awareness and health education given by the peripheral team on isolation of cases hygiene maintenance and proper nutrition.,2025,11,46,sambhal,5,1,0.0,,,0.009167303284950343,0.009167303284950343,0.3727144866385373,0.3256925477955521,0,0.0,0.008771929824561405,0.07142857142857142,-0.0003953734603889397,0.07040166745384727,measles,0.0032,0.0,0.00224,0,1,0.08023876018567684,Stable
odisha,hepatitis,0.13596491228070173,0.0,2025-11-15,2025-11-15,under surveillance,2025,11,46,cuttack,5,1,0.09333333333333334,0.010399999999999998,0.02906976744186046,0.07868601986249045,0.0641711229946524,0.42053445850914206,0.3763731432685069,0,0.0,0.13596491228070176,0.2857142857142857,0.05727889241821128,0.15685357602212244,hepatitis,0.0896,0.0,0.01568,0,1,0.1861142276511951,Increasing
jharkhand,typhoid,0.019736842105263157,0.0,2025-11-13,2025-11-16,under surveillance,2025,11,46,saraikela kharsawan,6,1,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,acute diarrheal disease,0.0848,0.0,0.009893333333333332,0,0,0.08572121632602771,Stable
rajasthan,hepatitis,0.07236842105263158,0.0,2025-11-17,2025-11-17,cases of nausea fatigue loss of appetite fever and dark coloured urine were reported from dholabhata area anandpuri uit colony gahloto ki dungari sub-district/district ajmer. district rrt investigated the outbreak. house to house survey was done. cases were treated at a health camp established in the locality. cases were in the age group 3-50 years. out of 10 blood samples collected and sent to dphl ajmer 9 samples tested positive for hepatitis e igm elisa. out of 10 water samples collected 3 samples were non-potable. superchlorination of water sources was done by phed. chlorine tablets were distributed to the households. community awareness and health education given by the peripheral team on safe drinking water hygiene and sanitation.,2025,11,47,ajmer,0,0,0.0,,,0.07563025210084034,0.07563025210084034,0.3727144866385373,0.3256925477955521,0,0.0,0.07236842105263158,0.07142857142857142,-0.003261831048208763,0.10855956219068938,hepatitis,0.026400000000000003,0.0,0.01848,0,1,0.11203700579971193,Stable
manipur,undifferentiated fever,0.13596491228070173,0.0,2025-11-15,2025-11-17,under control,2025,11,47,tamenglong,0,0,0.0,,,0.1420932009167303,0.1420932009167303,0.3727144866385373,0.3256925477955521,0,0.0,0.13596491228070176,0.07142857142857142,-0.006128288636028573,0.14671745692753146,undifferentiated fever,0.0496,0.0,0.034719999999999994,0,1,0.143835251413747,Stable
madhya pradesh,acute gastroenteritis,0.14254385964912278,0.0,2025-11-15,2025-11-17,under surveillance,2025,11,47,agar malwa,0,0,0.0,,,0.14896867838044306,0.14896867838044306,0.3727144866385373,0.3256925477955521,0,0.0,0.1425438596491228,0.07142857142857142,-0.006424818731320281,0.1506648253485841,acute gastroenteritis,0.052,0.0,0.036399999999999995,0,1,0.14712472509795751,Stable
andhra pradesh,acute diarrheal disease,0.02631578947368421,0.0,2025-11-15,2025-11-18,under surveillance,2025,11,47,visakhapatnam,1,0,0.056666666666666664,,,0.033231474407944994,0.033231474407944994,0.3656821378340366,0.31817481240690404,0,0.0,0.026315789473684216,0.14285714285714285,-0.006915684934260785,0.07942443616559135,acute gastroenteritis,0.0456,0.0,0.03192,0,0,0.09822142864679434,Stable
gujarat,chandipura virus,0.0,0.0,2025-11-18,2025-11-18,under surveillance,2025,11,47,rajkot,1,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,cholera,0.0408,0.0,0.02856,0,0,0.07585279527339614,Stable
maharashtra,acute gastroenteritis,0.02412280701754386,0.0,2025-11-16,2025-11-18,under surveillance,2025,11,47,amravati,1,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,dengue,0.0152,0.0,0.01064,0,0,0.08791419878216807,Stable
uttar pradesh,scrub typhus,0.02412280701754386,0.0,2025-11-18,2025-11-18,cases of fever with body pain were reported from village abhay chand patti sub- district/district jaunpur. district rrt investigated the outbreak. house to house fever survey was done. cases were treated at chc karnjakala. out of 12 blood samples collected and sent to ims bhu 3 samples tested positive for o. tsutsugamushi igm elisa. source reduction activities were done in the affected area. community awareness and health education given by the peripheral team on vector control measures hygiene and sanitation.,2025,11,47,jaunpur,1,0,0.10333333333333333,,,0.04812834224598931,0.04812834224598931,0.3445850914205345,0.29595025041095546,0,0.0,0.024122807017543862,0.14285714285714285,-0.02400553522844545,0.07366373429271741,scrub typhus,0.033600000000000005,0.0,0.01176,0,1,0.09268002501953444,Stable
kerala,dengue,0.04385964912280702,0.0,2025-11-15,2025-11-19,under surveillance,2025,11,47,palakkad,2,0,0.0,,,0.04583651642475173,0.04583651642475173,0.3727144866385373,0.3256925477955521,0,0.0,0.04385964912280703,0.07142857142857142,-0.0019768673019447056,0.09145429903279463,acute gastroenteritis,0.25680000000000003,0.0,0.04494,0,0,0.09778261983479966,Stable
odisha,acute diarrheal disease,0.03508771929824561,0.0,2025-11-19,2025-11-19,under surveillance,2025,11,47,baudh,2,0,0.0,,,0.03666921313980137,0.03666921313980137,0.3727144866385373,0.3256925477955521,0,0.0,0.03508771929824562,0.07142857142857142,-0.001581493841555759,0.08619114113805779,food poisoning,0.019200000000000002,0.0,0.01344,0,0,0.09339665492251895,Stable
uttar pradesh,measles,0.04605263157894737,0.0,2025-11-13,2025-11-19,under surveillance,2025,11,47,jhansi,2,0,0.0,,,0.04812834224598931,0.04812834224598931,0.3727144866385373,0.3256925477955521,0,0.0,0.04605263157894738,0.07142857142857142,-0.002075710667041937,0.09277008850647885,measles,0.016800000000000002,0.0,0.011760000000000001,0,1,0.09887911106286983,Stable
bihar,acute gastroenteritis,0.03070175438596491,0.0,2025-11-18,2025-11-19,under surveillance,2025,11,47,purnia,2,0,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.0,0.030701754385964914,0.07142857142857142,-0.001383807111361289,0.08355956219068937,undifferentiated fever,0.0144,0.0,0.010079999999999999,0,0,0.09120367246637859,Stable
jammu and kashmir,hepatitis,0.02412280701754386,0.0,2025-11-19,2025-11-19,under surveillance,2025,11,47,srinagar,2,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,chickenpox,0.0088,0.0,0.00616,0,0,0.08791419878216807,Stable
haryana,food poisoning,0.02631578947368421,0.0,2025-11-18,2025-11-20,under surveillance,2025,11,47,panipat,3,0,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,acute diarrheal disease,0.0112,0.0,0.00784,0,0,0.08901069001023824,Stable
tamil nadu,dengue,0.03289473684210526,0.0,2025-11-20,2025-11-20,under surveillance,2025,11,47,sivaganga,3,0,0.04333333333333333,,,0.0320855614973262,0.0320855614973262,0.3755274261603376,0.3287091656062939,0,0.0,0.03289473684210527,0.14285714285714285,0.0008091753447790617,0.08547867522652194,dengue,0.0224,0.0,0.00784,0,1,0.10361777297088283,Stable
jammu and kashmir,hepatitis,0.03728070175438596,0.0,2025-11-20,2025-11-21,under surveillance,2025,11,47,kulgam,4,0,0.10666666666666666,,,0.05614973262032085,0.05614973262032085,0.35161744022503516,0.3034032246970722,0,0.0,0.03728070175438597,0.14285714285714285,-0.018869030865934888,0.08304906599204602,hepatitis,0.0392,0.04,0.01972,0,1,0.10074956724517885,Stable
jharkhand,malaria,0.125,0.0,2025-11-20,2025-11-21,under surveillance,2025,11,47,east,4,0,0.0,,,0.1306340718105424,0.1306340718105424,0.3727144866385373,0.3256925477955521,0,0.0,0.125,0.07142857142857142,-0.0056340718105424015,0.14013850955911042,acute diarrheal disease,0.228,0.04,0.0143,0,0,0.1383527952733961,Stable
odisha,hepatitis,0.06359649122807018,0.0,2025-11-19,2025-11-21,under surveillance,2025,11,47,nayagarh,4,0,0.0,,,0.06646294881588999,0.06646294881588999,0.3727144866385373,0.3256925477955521,0,0.0,0.06359649122807019,0.07142857142857142,-0.0028664575878198095,0.10329640429595255,hepatitis,0.023200000000000002,0.0,0.01624,0,1,0.10765104088743123,Stable
